id,sex,employment,marital,income,social3
221826,0,employed,1,17970,.76202637
221827,1,student,0,0,0
221828,1,unemployed,0,0,.071680225
221829,1,employed,0,10170,0
221830,1,employed,1,25254,0
221831,1,student,0,0,.18079415
221832,1,student,0,0,0
221833,1,employed,0,11787,0
221834,1,employed,0,7463,.75003815
221835,1,retired,1,5462,0
221836,0,unemployed,1,10234,.56657171
221837,1,student,0,7225,0
221838,0,employed,1,7271,.026230291
221839,1,unemployed,0,16737,0
221840,1,employed,0,13091,.60817635
221841,1,unemployed,1,0,0
221842,1,employed,0,5808,.98154366
221843,1,employed,1,29105,.77606827
221844,0,unemployed,0,14246,.92104334
221845,0,unemployed,0,9224,.68001926
221846,1,retired,0,4529,0
221847,0,employed,1,8568,.28723827
221848,1,employed,1,8655,.03581924
221849,0,retired,0,10155,0
221850,1,employed,1,13410,.53886235
221851,0,employed,1,6110,0
221852,0,employed,1,127754,0
221853,0,employed,0,6477,.62493443
221854,0,employed,1,31053,.96190083
221855,0,employed,1,22531,.47350782
221856,1,employed,1,7183,0
221857,1,employed,0,45455,0
221858,1,student,0,0,.95829612
221859,1,retired,1,14405,.27311045
221860,1,employed,0,861140,.71404922
221861,0,unemployed,1,0,0
221862,0,employed,1,4565,0
221863,1,employed,1,22738,.89249235
221864,0,retired,1,10689,0
221865,0,employed,1,28027,.46991295
221866,1,employed,1,8014,.48759034
221867,1,employed,1,5558,0
221868,1,employed,1,12042,.92346478
221869,1,retired,1,232023,0
221870,0,unemployed,1,13036,0
221871,0,employed,1,18599,.77597618
221872,0,employed,1,19760,.89216971
221873,1,employed,1,6815,.77984154
221874,1,student,0,0,.18384269
221875,1,unemployed,0,0,.78952473
221876,0,student,0,0,.95641994
221877,0,student,0,0,.77854091
221878,0,employed,0,10564,.028828148
221879,0,employed,1,8352,0
221880,1,student,0,0,.90474308
221881,1,student,1,12696,.92813522
221882,1,employed,1,211820,.77410841
221883,1,employed,1,62728,.83818215
221884,1,employed,1,9070,.09885741
221885,1,employed,1,26288,.62063789
221886,1,employed,1,8245,.99619311
221887,0,unemployed,0,0,.56938922
221888,0,employed,1,5973,.15218855
221889,1,employed,1,98020,.67992628
221890,1,employed,1,9742,.66769838
221891,1,employed,0,14403,.54879445
221892,1,employed,1,7562,.47851485
221893,0,unemployed,1,0,.65360111
221894,1,employed,0,19202,.11781704
221895,1,employed,1,8258,.85061502
221896,1,retired,0,5301,.25740245
221897,1,employed,1,5689,.53640699
221898,0,student,0,3488,.88490915
221899,0,employed,0,19203,0
221900,1,employed,0,51601,.59999365
221901,1,unemployed,1,6829,.7363044
221902,1,employed,1,6323,.11204688
221903,1,unemployed,1,14720,0
221904,1,employed,1,19604,.84509832
221905,1,employed,1,11676,.47460043
221906,1,retired,0,9452,.32128331
221907,1,employed,1,11681,.61114293
221908,1,employed,1,11405,0
221909,0,retired,1,19099,.21579108
221910,1,unemployed,1,7301,.23962593
221911,0,retired,1,9330,.19562991
221912,1,employed,1,8937,.71304911
221913,1,employed,1,269265,.44530153
221914,1,student,0,6803,.41265136
221915,1,employed,1,27362,.52629697
221916,1,employed,1,32011,.13815556
221917,0,employed,1,42087,.23150963
221918,0,unemployed,1,0,.014612882
221919,0,employed,1,4543,.65722436
221920,1,employed,0,156589,.61842543
221921,0,employed,1,8586,.073435627
221922,0,student,0,39764,.18840981
221923,1,student,0,0,.83466941
221924,0,retired,1,7367,.13498122
221925,0,employed,1,6600,.92639512
221926,1,unemployed,1,0,.45017198
221927,1,employed,1,6390,0
221928,1,student,0,0,.93764949
221929,1,employed,1,11689,0
221930,0,unemployed,1,0,.90279418
221931,1,retired,1,6287,.39418361
221932,1,student,0,0,.58208376
221933,1,employed,1,27268,0
221934,1,employed,0,87138,.88121879
221935,0,student,0,0,.92994833
221936,1,retired,0,8464,.35801238
221937,1,employed,1,8172,0
221938,1,employed,1,18617,.65154678
221939,1,employed,0,28180,.84705019
221940,1,retired,1,6306,0
221941,0,student,0,0,.93699712
221942,1,student,0,0,0
221943,1,employed,0,8700,.55387962
221944,0,unemployed,1,14264,0
221945,1,employed,1,42765,.44923702
221946,1,employed,1,33933,.43465304
221947,1,retired,1,3229,.2983112
221948,1,employed,0,15136,.87180507
221949,1,unemployed,1,15960,.38636166
221950,1,employed,1,8937,.24241509
221951,1,student,0,0,.93181878
221952,1,employed,1,13893,.058298253
221953,1,employed,1,56925,.65810084
221954,1,employed,1,7837,.65637106
221955,1,employed,0,9633,.59939116
221956,1,employed,0,111510,0
221957,1,employed,1,30314,.87050033
221958,0,unemployed,1,8830,.65708047
221959,1,employed,1,72950,.44952542
221960,1,employed,1,16561,.7175616
221961,1,employed,0,11328,.10824227
221962,1,unemployed,1,9401,.7773996
221963,0,unemployed,1,0,.58589804
221964,1,student,0,0,.85818636
221965,1,employed,0,8123,.3711707
221966,1,employed,0,38969,.12864484
221967,1,student,0,0,.73220617
221968,1,unemployed,1,0,0
221969,1,employed,1,5529,.35284829
221970,0,retired,1,5710,.032033484
221971,0,employed,1,7355,.85219985
221972,1,student,0,0,.92955524
221973,1,employed,1,6410,.46838456
221974,1,retired,1,37515,.39284441
221975,1,employed,1,17713,.47044939
221976,1,employed,1,7730,.8130461
221977,1,student,0,11590,.83227843
221978,1,retired,1,5375,.29497981
221979,1,employed,0,13157,0
221980,1,employed,1,9267,.14182241
221981,1,employed,1,34264,.67066741
221982,1,student,0,17021,.87171733
221983,0,employed,1,9580,.52604699
221984,0,employed,0,25629,0
221985,1,employed,0,43685,.5452283
221986,1,employed,0,10629,.59341198
221987,0,retired,0,12433,0
221988,1,employed,0,10417,.73412931
221989,1,employed,0,28618,0
221990,1,employed,1,17754,.5414741
221991,1,retired,1,9687,.2883217
221992,1,student,0,0,.9652608
221993,1,retired,1,8186,.31779653
221994,1,employed,0,184135,.092436798
221995,0,employed,1,10638,.28309587
221996,1,employed,0,11058,.98230147
221997,0,retired,0,10099,.23720837
221998,1,employed,0,14691,.89156574
221999,0,employed,0,11916,.63567746
222000,0,retired,1,6305,.15278545
222001,1,employed,1,24134,0
222002,0,employed,1,5486,.51905167
222003,1,employed,1,109074,.85398054
222004,1,student,0,5948,.27604318
222005,1,employed,0,8223,.56002873
222006,1,employed,1,11649,.96809316
222007,1,employed,1,12395,.62128228
222008,1,employed,1,113134,.047479857
222009,1,employed,1,17491,.43031144
222010,1,unemployed,0,0,.0095093623
222011,1,employed,1,10041,.60749179
222012,1,employed,1,7418,.20148872
222013,0,unemployed,1,23364,.73288548
222014,0,student,0,0,.16087207
222015,1,employed,0,15582,.78583592
222016,1,unemployed,0,0,.054231286
222017,1,employed,0,54549,.55530095
222018,1,employed,1,22602,0
222019,0,student,0,21897,.86376143
222020,1,unemployed,1,0,.55946648
222021,1,employed,1,886217,0
222022,1,employed,1,7463,.71074182
222023,0,retired,0,6591,.34891778
222024,1,student,0,0,.83767003
222025,1,employed,0,48655,.86961806
222026,0,student,0,0,.89033145
222027,1,retired,0,5664,.34247497
222028,1,employed,1,64143,0
222029,1,employed,0,40928,.14481486
222030,1,employed,1,10395,.58839577
222031,1,retired,1,4663,0
222032,0,employed,1,18715,.92069608
222033,0,student,0,16165,.88969523
222034,1,employed,1,6896,0
222035,0,employed,0,26022,.74864286
222036,1,employed,1,6492,.42315772
222037,0,unemployed,0,0,.59777069
222038,0,employed,1,12352,.53246766
222039,1,employed,0,25711,.57565492
222040,1,employed,1,9007,.56440598
222041,0,student,0,8385,.72622359
222042,0,employed,1,8363,.54632479
222043,1,employed,1,6227,0
222044,1,student,0,0,.081374004
222045,0,unemployed,1,0,.62391025
222046,1,employed,0,6142,.55062115
222047,0,employed,0,6702,.42219695
222048,1,employed,1,16082,0
222049,1,employed,1,18954,.64802766
222050,0,student,0,5559,.81120789
222051,0,employed,0,11976,0
222052,0,unemployed,1,0,.98224545
222053,1,employed,1,33925,.36989197
222054,1,employed,1,25237,.6263057
222055,0,employed,1,10302,.23944809
222056,1,unemployed,1,0,0
222057,1,employed,1,15132,.17829669
222058,0,unemployed,1,7187,.85478044
222059,0,employed,1,15941,.54999453
222060,1,employed,1,40068,0
222061,1,employed,1,18287,.48061019
222062,1,unemployed,1,19647,.45540982
222063,1,employed,1,6301,0
222064,1,employed,1,192582,.61857909
222065,1,employed,1,10959,.5329957
222066,1,employed,0,30970,.26067996
222067,0,retired,1,3939,.074355938
222068,0,employed,0,9453,0
222069,1,employed,0,68382,.80738264
222070,0,employed,1,19622,0
222071,1,employed,1,7695,.81899422
222072,0,unemployed,0,97387,.34525543
222073,1,retired,0,7524,0
222074,1,unemployed,1,8877,0
222075,1,employed,1,36987,0
222076,0,employed,1,15414,.041040305
222077,1,employed,1,6416,.98163795
222078,0,unemployed,1,0,0
222079,1,student,0,10364,.16922045
222080,0,employed,1,51091,.70154512
222081,1,employed,1,7591,0
222082,1,retired,0,4325,0
222083,1,employed,1,87587,.63680285
222084,1,employed,1,8689,.86880022
222085,0,employed,1,108956,.71249491
222086,1,employed,1,7028,.55095416
222087,1,employed,1,17770,0
222088,0,employed,0,18878,0
222089,1,employed,0,19222,.72966796
222090,1,retired,1,10164,.16835342
222091,1,employed,1,48899,.55784136
222092,1,employed,0,12720,0
222093,1,employed,1,8607,0
222094,0,employed,1,8622,.99783635
222095,0,student,0,13953,.90660691
222096,1,employed,0,11896,0
222097,1,unemployed,1,7058,.43575472
222098,1,employed,1,65409,.22870675
222099,1,employed,1,9193,.16804849
222100,1,employed,0,10047,.50922918
222101,1,student,0,0,.095979378
222102,1,unemployed,0,0,0
222103,1,student,0,0,.19722372
222104,0,employed,1,15692,.21910012
222105,1,employed,1,5719,.56540185
222106,1,employed,1,24164,.31512201
222107,0,retired,0,8953,.10961317
222108,1,employed,0,54036,.120503
222109,1,student,0,0,.92072123
222110,1,retired,1,3938,0
222111,1,student,0,12816,.16500694
222112,1,employed,1,5345,.5710327
222113,1,student,0,6220,.94743967
222114,1,employed,1,8074,.63858604
222115,1,student,0,0,0
222116,1,employed,1,37220,.68626517
222117,0,unemployed,0,10449,.14272514
222118,1,employed,1,18962,.03116006
222119,0,student,0,43479,.84084415
222120,0,employed,0,9734,.71447724
222121,0,employed,1,35014,.6342442
222122,0,retired,1,4110,.1434693
222123,1,employed,1,6837,.52597755
222124,1,employed,1,36551,.82463694
222125,1,student,1,0,.92099363
222126,1,student,0,8563,.83625662
222127,1,employed,1,9007,.59797537
222128,1,retired,1,9867,.29003984
222129,1,employed,1,12566,.8067767
222130,1,unemployed,1,0,.52108192
222131,1,employed,1,5852,0
222132,1,student,0,3838,.16373938
222133,0,unemployed,1,42782,.51730204
222134,1,employed,0,6207,.1661547
222135,0,employed,1,6322,.14817569
222136,1,employed,1,12005,.56953222
222137,1,employed,1,16719,.083099633
222138,1,employed,1,21650,0
222139,1,employed,0,17845,.3690429
222140,1,employed,0,119640,.33277684
222141,1,retired,0,34498,0
222142,0,employed,0,46715,.5964793
222143,0,employed,1,16261,.097570449
222144,1,retired,0,38739,0
222145,1,student,0,0,.88159007
222146,0,student,0,14518,.63944781
222147,1,employed,1,23384,0
222148,0,employed,1,10433,.56295484
222149,1,unemployed,0,7400,0
222150,0,unemployed,1,8910,.092445217
222151,0,employed,1,103183,.75337708
222152,0,retired,1,4314,.058745451
222153,0,student,0,0,.96268499
222154,0,student,0,0,.90267718
222155,1,employed,1,54641,.73532653
222156,0,retired,1,13785,.18639295
222157,0,retired,0,5835,.25191927
222158,1,unemployed,0,15659,.84348714
222159,1,employed,1,13711,.051037923
222160,1,student,0,8824,.48127353
222161,0,employed,0,7170,.55103171
222162,1,student,0,8009,.87701648
222163,0,employed,1,12796,0
222164,0,student,0,0,.93095547
222165,1,employed,0,16758,.1005359
222166,1,employed,1,11799,0
222167,1,employed,0,10114,.29383099
222168,0,student,1,0,.24010831
222169,0,retired,1,5637,.29855186
222170,0,student,0,0,.33912066
222171,1,employed,1,91119,.51171851
222172,1,retired,0,26659,.39324757
222173,1,employed,1,38362,.29214343
222174,0,employed,1,5774,0
222175,1,student,0,0,.51973587
222176,0,student,1,10963,.85299063
222177,1,employed,1,29401,.77965963
222178,0,employed,1,8858,0
222179,1,unemployed,0,13055,.5322932
222180,1,employed,0,13831,.56242269
222181,1,student,0,6567,0
222182,1,unemployed,1,9712,.49040046
222183,1,employed,0,15962,.41277364
222184,0,employed,0,5938,0
222185,1,employed,1,10468,.72022247
222186,1,student,0,0,.8101992
222187,1,employed,1,9311,0
222188,0,employed,0,21325,.28317603
222189,0,employed,1,6392,.31245545
222190,0,student,0,0,.23700087
222191,1,employed,1,47763,0
222192,1,employed,1,7867,.54349107
222193,1,employed,1,19632,0
222194,1,employed,1,11600,.67785341
222195,1,employed,1,6490,0
222196,1,employed,1,12537,0
222197,0,employed,1,5859,0
222198,1,retired,1,4599,.29472184
222199,1,employed,1,39500,.38997653
222200,0,student,0,3168,0
222201,0,employed,0,10307,0
222202,1,employed,0,50314,.59352618
222203,0,employed,1,6903,0
222204,1,retired,1,8286,0
222205,0,employed,1,6009,.51714385
222206,1,employed,1,28189,.68915325
222207,0,employed,0,11152,0
222208,1,employed,0,5765,0
222209,1,employed,0,22616,.61508566
222210,0,retired,1,10588,.26722056
222211,1,retired,1,4670,0
222212,0,student,1,19590,.9908185
222213,0,employed,1,6722,.16317992
222214,1,employed,1,39006,.81512779
222215,1,employed,1,36212,.43702397
222216,1,employed,1,9122,.58447373
222217,1,employed,1,25527,.03237069
222218,0,employed,1,4074,.79566443
222219,1,employed,0,8684,0
222220,0,employed,1,4646,0
222221,0,unemployed,0,33728,.24477282
222222,0,retired,1,5063,.21197823
222223,1,employed,0,6729,.66002029
222224,1,employed,1,10576,.82109874
222225,0,employed,1,5189,.07787589
222226,1,employed,1,7717,.62230098
222227,1,employed,1,6481,.54764628
222228,0,unemployed,0,9405,.69291186
222229,1,employed,1,23508,.39553723
222230,1,student,0,16533,.86700916
222231,0,retired,1,43620,0
222232,1,retired,1,5081,0
222233,1,employed,1,7698,.71198404
222234,0,unemployed,1,0,.79006082
222235,1,retired,0,7667,.031771787
222236,1,employed,1,27792,.71476316
222237,1,employed,1,10411,.80405706
222238,1,employed,0,16797,.62034994
222239,1,employed,1,20406,0
222240,0,student,0,0,.57076329
222241,1,student,0,5752,0
222242,0,employed,1,10449,.68977118
222243,1,employed,0,173391,.86981201
222244,1,employed,0,28324,.013868688
222245,1,student,0,0,.34898657
222246,1,retired,1,4732,0
222247,1,employed,0,64772,0
222248,1,unemployed,1,13714,.80967718
222249,1,employed,1,10445,.12924442
222250,1,employed,1,22837,.92770559
222251,0,employed,1,16194,.60718948
222252,1,employed,0,9495,.14938557
222253,0,student,0,0,.04758928
222254,0,unemployed,0,3585,0
222255,1,employed,0,13006,.98867846
222256,1,employed,1,58282,.77340919
222257,1,employed,1,8914,0
222258,1,employed,1,14874,.30747816
222259,1,employed,1,5437,.27469048
222260,1,employed,1,52950,0
222261,1,unemployed,1,6683,.5517289
222262,1,employed,0,8223,.72133684
222263,1,unemployed,1,0,.0052460199
222264,0,student,0,12465,.85997874
222265,0,employed,1,33208,.85377288
222266,1,retired,1,4988,.34255806
222267,0,retired,0,3111,.26558343
222268,1,employed,1,14361,.57167614
222269,0,employed,1,4616,.70727003
222270,0,student,0,0,.88652116
222271,0,employed,1,6253,.54649991
222272,0,unemployed,1,0,.8293615
222273,1,student,0,0,.73297477
222274,1,student,0,0,.88797033
222275,1,employed,0,8467,.16029812
222276,1,student,1,0,.15755615
222277,0,student,0,0,.92454278
222278,1,employed,1,12428,0
222279,1,employed,1,8181,.68858051
222280,1,employed,0,9026,.5609234
222281,1,employed,0,19415,.77533036
222282,1,employed,1,7423,.54754454
222283,0,employed,1,7959,0
222284,0,student,0,0,.98482263
222285,1,student,1,0,.98308063
222286,0,student,0,0,.88083106
222287,1,employed,1,50022,0
222288,1,employed,1,15657,0
222289,1,employed,1,41228,.85213131
222290,0,employed,1,19049,.91282135
222291,1,employed,1,14028,.73794138
222292,1,employed,1,24225,0
222293,0,unemployed,1,8140,.81326014
222294,1,student,1,0,.58911133
222295,1,employed,0,7408,.11708799
222296,1,employed,1,9073,.56141204
222297,1,employed,0,11120,.75143206
222298,1,employed,1,12383,.66924995
222299,0,student,0,22164,.8618899
222300,0,unemployed,1,0,.8072173
222301,1,student,0,9868,.31646347
222302,1,student,0,0,.73017657
222303,1,student,0,15844,0
222304,0,unemployed,1,10088,.57925063
222305,1,unemployed,1,0,0
222306,1,employed,0,13787,.5736739
222307,1,student,0,0,0
222308,1,student,0,4139,.43819213
222309,1,employed,0,5491,.46916559
222310,1,student,0,0,.8619675
222311,1,employed,1,9511,.88839704
222312,0,retired,1,5410,0
222313,0,employed,1,38048,.087883554
222314,0,retired,0,1673,0
222315,1,employed,0,16748,0
222316,1,unemployed,1,6004,.74485958
222317,1,employed,1,30772,.69807369
222318,1,student,0,0,.15943418
222319,1,employed,1,15046,.78126413
222320,0,employed,1,15833,.91759574
222321,0,employed,0,19034,.17535952
222322,1,student,0,7545,.79449022
222323,0,employed,0,19475,.82294023
222324,1,employed,1,15537,0
222325,1,employed,1,32238,.71369612
222326,1,employed,0,18575,.96394259
222327,1,employed,1,7467,.70561141
222328,1,retired,0,11619,.35682592
222329,0,employed,1,55270,.53711921
222330,1,employed,1,10478,.81318516
222331,1,employed,0,8600,.51771176
222332,1,employed,0,8800,.32413223
222333,1,student,0,0,.95321333
222334,1,employed,1,16378,.48117432
222335,1,employed,1,7304,.8329041
222336,1,unemployed,0,69595,.7798962
222337,1,employed,1,134095,.88202947
222338,1,employed,1,7548,.52724081
222339,1,employed,0,7416,0
222340,1,unemployed,1,8872,.7632879
222341,0,unemployed,1,11751,0
222342,1,employed,0,19350,0
222343,0,employed,1,6954,.54054767
222344,1,employed,1,7640,.67569357
222345,0,student,0,0,.96298814
222346,1,employed,1,39220,.20133781
222347,1,student,0,0,.83932281
222348,1,employed,1,7507,.12046473
222349,1,retired,1,21909,0
222350,0,employed,1,18687,.98457605
222351,0,unemployed,1,9415,.67371666
222352,1,unemployed,1,7275,.90333366
222353,1,employed,1,11463,.68812078
222354,1,retired,1,8187,0
222355,1,employed,1,37052,.57332283
222356,1,retired,1,4298,.023458321
222357,0,employed,0,7103,.25955564
222358,0,unemployed,0,6582,.42746982
222359,1,unemployed,1,9294,.1045315
222360,1,retired,0,5010,.39699072
222361,1,unemployed,1,0,0
222362,1,retired,1,4894,.31285673
222363,1,employed,1,286065,0
222364,1,student,0,0,.93836749
222365,1,employed,1,11192,0
222366,1,student,0,10681,.071182206
222367,0,unemployed,0,0,.40965495
222368,1,retired,1,7316,0
222369,1,student,0,0,0
222370,1,student,0,0,.81874013
222371,1,student,0,27846,.76773608
222372,1,unemployed,1,0,.62146324
