id,sex,employment,marital,income,social3
108420,1,employed,0,11901,.85294801
108421,0,student,0,0,.96831131
108422,1,employed,1,11282,.52423292
108423,1,unemployed,0,29334,.52633816
108424,1,employed,1,15108,0
108425,0,employed,1,18752,.4064258
108426,1,retired,1,7539,.32947195
108427,0,employed,0,46613,.69400293
108428,1,employed,1,11719,.20903644
108429,1,employed,0,7364,.49977571
108430,0,student,0,12818,.5391379
108431,1,employed,1,15469,.314284
108432,1,employed,1,11344,.82405913
108433,0,employed,1,121611,.86107737
108434,1,employed,0,8627,.15854837
108435,1,unemployed,1,0,.68527216
108436,0,unemployed,1,0,0
108437,1,retired,0,13384,.21237163
108438,1,employed,0,16690,.58776617
108439,0,employed,1,19049,.7490387
108440,1,employed,1,12068,.63474602
108441,1,employed,1,7462,.92409033
108442,1,employed,1,13450,.54924524
108443,0,retired,1,17713,0
108444,0,employed,1,37213,.45495036
108445,0,employed,1,8853,.59252048
108446,0,unemployed,1,0,0
108447,1,student,0,12233,.85466504
108448,0,employed,1,16270,.58253944
108449,1,employed,1,8633,0
108450,0,employed,1,72145,.6028868
108451,0,employed,1,26016,.27784914
108452,0,employed,1,9851,0
108453,1,employed,1,51932,0
108454,1,employed,1,9528,.83453816
108455,1,student,0,30865,.46961656
108456,1,employed,0,13013,.24052222
108457,1,student,0,0,0
108458,1,employed,1,8275,.19328241
108459,0,employed,1,9164,.6912986
108460,0,retired,0,4416,0
108461,0,retired,0,9887,0
108462,0,unemployed,1,11696,.74114096
108463,0,student,0,11881,.92915094
108464,0,unemployed,1,12034,.7591424
108465,1,employed,1,12879,.73367906
108466,0,unemployed,1,8566,.0052746516
108467,1,employed,1,11045,.62831855
108468,1,employed,0,6231,.57041949
108469,1,retired,0,11864,0
108470,1,employed,1,24494,.94349259
108471,1,student,0,0,.9348377
108472,1,retired,1,20095,.077162497
108473,0,employed,1,7167,0
108474,1,employed,1,7316,.92057025
108475,0,employed,1,7321,0
108476,0,unemployed,1,7422,.73455358
108477,0,employed,0,15680,.34521726
108478,1,employed,1,7537,.065305524
108479,0,employed,1,14542,0
108480,1,retired,0,66517,.017075598
108481,0,employed,1,11160,.27959782
108482,0,unemployed,0,33618,.78516591
108483,1,employed,1,6400,.59425867
108484,1,employed,1,9951,.70978171
108485,1,employed,1,118049,.28070217
108486,0,employed,1,10959,.29642338
108487,0,student,0,0,.62714052
108488,1,employed,1,51621,0
108489,1,retired,1,5421,.21180972
108490,1,employed,1,9286,.38165778
108491,1,employed,1,14630,.73913318
108492,1,student,0,0,.98487473
108493,1,employed,1,100012,.0096111139
108494,1,employed,1,15944,.44890907
108495,0,retired,0,1000000,.37051252
108496,0,employed,0,16879,.61656648
108497,1,employed,1,9172,0
108498,0,retired,1,3845,0
108499,1,retired,1,8719,0
108500,0,employed,0,17631,.31058043
108501,1,employed,1,14146,.78010869
108502,0,student,0,0,.38429025
108503,1,employed,1,41184,.75642204
108504,0,employed,1,8194,.72922462
108505,0,employed,1,5313,.90060866
108506,1,employed,0,6967,.61012721
108507,1,employed,0,13643,0
108508,1,retired,1,48587,.15017962
108509,1,employed,0,13457,.2059124
108510,1,employed,1,10932,.5234406
108511,0,unemployed,0,0,.74904621
108512,1,employed,0,6197,.2574991
108513,1,student,0,7443,.90404505
108514,1,employed,1,53564,0
108515,1,retired,1,4296,0
108516,1,employed,0,68807,.072059438
108517,1,unemployed,1,0,0
108518,0,employed,0,11645,.68562931
108519,1,retired,1,5291,0
108520,1,employed,1,16307,.73877037
108521,1,employed,1,7111,.78967434
108522,0,employed,1,38305,.63990074
108523,1,employed,1,23897,.47281095
108524,1,student,0,0,.87314105
108525,1,employed,1,14091,0
108526,0,employed,1,6579,.54500103
108527,1,student,0,0,.4345012
108528,1,employed,1,8390,.18658797
108529,1,employed,0,17411,.69716209
108530,1,employed,1,5963,0
108531,1,retired,0,5983,0
108532,1,employed,1,22199,.083187424
108533,1,retired,1,6955,.23232961
108534,1,employed,1,64849,.37897512
108535,1,unemployed,1,0,.58328128
108536,1,employed,1,8965,.82067055
108537,1,employed,1,20714,0
108538,1,student,0,10914,.85421407
108539,1,employed,1,9049,.47528687
108540,1,employed,1,92401,0
108541,1,retired,0,7313,0
108542,1,employed,0,277326,.35858053
108543,1,unemployed,1,12630,0
108544,1,employed,1,16147,.067869894
108545,1,employed,0,24080,.7450856
108546,1,unemployed,1,0,.47579408
108547,1,employed,1,7426,.56532431
108548,1,employed,0,7948,.35441273
108549,1,employed,1,19117,.9474287
108550,0,employed,1,17463,.74543655
108551,1,student,0,0,.87089831
108552,1,employed,1,74878,.50428522
108553,1,employed,1,35298,.97629392
108554,1,employed,1,7065,0
108555,0,unemployed,0,7630,0
108556,0,retired,1,24311,.11090077
108557,1,student,0,0,.0017756707
108558,0,retired,0,6281,.20065923
108559,0,employed,1,22858,0
108560,1,employed,1,5964,.097864084
108561,0,unemployed,1,0,.4366065
108562,1,unemployed,1,0,.77628154
108563,0,unemployed,1,8682,.42651895
108564,1,unemployed,1,0,.88330311
108565,0,employed,1,8928,.2387407
108566,0,employed,1,6451,.79326928
108567,1,employed,1,7941,.12477986
108568,1,employed,1,7615,.26249799
108569,1,student,0,9334,.28496251
108570,1,employed,1,11531,.641321
108571,0,employed,1,15847,.50416857
108572,1,employed,0,10136,.33750862
108573,1,unemployed,0,0,.12588377
108574,1,student,0,0,.74101967
108575,1,employed,1,19982,0
108576,1,employed,1,25531,.54212332
108577,1,employed,1,61789,.057909369
108578,1,employed,1,7542,.74518889
108579,1,student,0,0,.10634569
108580,1,employed,0,160757,0
108581,0,retired,1,5995,0
108582,1,employed,1,11653,.45907965
108583,1,student,1,0,.78214872
108584,1,employed,0,28860,.22207917
108585,1,employed,1,30814,.70657533
108586,0,employed,1,45167,.7553286
108587,1,retired,0,35672,.31952864
108588,1,employed,0,49699,.35309428
108589,1,employed,1,14289,.79467589
108590,1,retired,1,23089,0
108591,1,employed,1,24086,.55158186
108592,0,student,0,0,.88525873
108593,1,employed,1,6471,.30443102
108594,1,employed,1,12952,0
108595,1,employed,1,16609,.68455815
108596,1,student,0,0,.74839389
108597,1,retired,0,59489,0
108598,1,employed,1,5879,.40605772
108599,1,employed,1,115728,.62911683
108600,1,employed,1,8889,.70761406
108601,0,student,0,0,.75762504
108602,0,student,0,0,.81951648
108603,1,employed,1,29910,.56497687
108604,0,employed,1,28846,0
108605,1,unemployed,1,11247,.51568294
108606,1,student,0,0,0
108607,1,employed,1,19620,0
108608,0,employed,1,11237,.63916343
108609,1,retired,1,5207,.12654637
108610,1,employed,0,30013,.030635782
108611,0,employed,1,24401,.75388283
108612,1,retired,1,5158,0
108613,1,student,0,0,.91948712
108614,0,employed,0,28914,.67893308
108615,0,employed,1,8708,.54096186
108616,1,unemployed,1,0,.39351588
108617,1,student,0,0,.76368761
108618,1,employed,1,365619,.58132428
108619,1,employed,1,26733,.60211974
108620,0,student,0,0,.42513421
108621,0,student,1,10839,0
108622,0,retired,0,3452,0
108623,0,employed,1,45200,.77302235
108624,1,employed,1,6741,0
108625,1,student,0,0,.77713835
108626,1,student,0,0,.85837907
108627,1,employed,1,84100,0
108628,0,employed,0,22301,.64580846
108629,0,employed,1,9512,.53423756
108630,1,employed,1,7318,0
108631,1,employed,0,6457,.8908937
108632,1,employed,1,9076,.51494741
108633,1,employed,1,10519,.83072627
108634,1,employed,1,20151,.36194891
108635,1,employed,1,18170,.54331475
108636,1,student,0,0,.84999198
108637,1,unemployed,1,8217,.66630113
108638,1,student,0,0,.73608458
108639,1,retired,1,3740,0
108640,0,retired,0,10347,0
108641,1,employed,1,43546,.82702601
108642,0,employed,1,19013,.21979541
108643,1,employed,0,8233,.61604565
108644,1,student,0,4891,.052788563
108645,0,employed,1,5514,.48323843
108646,1,employed,1,19613,.43661949
108647,0,student,1,0,.64851445
108648,1,employed,1,28972,.33365741
108649,1,employed,1,21122,.53075641
108650,1,employed,0,7841,0
108651,1,employed,0,32133,0
108652,0,retired,0,139704,.25797069
108653,1,student,0,7551,.84671748
108654,1,employed,1,7010,.042536002
108655,1,employed,1,7480,0
108656,1,employed,0,9521,0
108657,1,employed,1,7057,.16574316
108658,1,student,0,100729,.86175007
108659,1,employed,1,36169,.52890021
108660,1,retired,0,4971,.30015811
108661,1,retired,1,9723,.31532055
108662,1,retired,0,26540,.12496599
108663,1,employed,1,8115,0
108664,1,retired,1,4125,.16289869
108665,1,employed,1,67387,.52395564
108666,1,employed,1,8225,.11938523
108667,1,employed,1,10206,.42520714
108668,1,employed,0,57592,0
108669,0,unemployed,1,8122,.77987397
108670,1,employed,0,10298,.5992825
108671,1,employed,1,5710,.6047411
108672,1,student,0,0,.9555251
108673,1,employed,0,20417,0
108674,1,employed,1,14207,0
108675,0,employed,1,10222,.46840954
108676,1,student,0,0,.85372531
108677,1,employed,0,34751,.70095944
108678,0,employed,0,6505,0
108679,0,employed,1,12653,0
108680,1,unemployed,1,6551,.9185468
108681,1,retired,0,19399,.21189854
108682,0,employed,1,6905,0
108683,0,employed,0,8522,.67453063
108684,1,employed,1,23362,0
108685,1,employed,1,48819,.52750242
108686,1,employed,1,48569,.50757492
108687,0,student,0,0,.82776541
108688,0,employed,1,5969,.57522517
108689,1,employed,0,51096,.66488099
108690,0,employed,0,49060,.6222313
108691,1,employed,1,14410,0
108692,1,student,0,0,.85678464
108693,1,unemployed,0,0,.55587381
108694,1,employed,0,6232,.29749808
108695,1,retired,1,4448,0
108696,1,student,0,0,.7136147
108697,1,employed,1,10199,.81534922
108698,1,employed,0,35339,.92165202
108699,1,employed,0,28192,0
108700,1,student,0,0,.4467715
108701,0,retired,0,24086,.3343164
108702,1,employed,1,28828,.54239619
108703,1,employed,1,9605,.58296603
108704,1,unemployed,1,0,.8551743
108705,1,employed,1,18647,.32148853
108706,1,employed,1,10091,0
108707,1,employed,0,7644,.60313565
108708,0,unemployed,0,0,.58398461
108709,1,retired,0,23646,0
108710,1,employed,1,7807,.65518379
108711,0,unemployed,1,0,.75980431
108712,1,employed,1,387708,.56990075
108713,1,unemployed,1,0,0
108714,0,employed,1,12312,.16357358
108715,0,employed,1,12400,.60501969
108716,1,employed,1,16187,.57064039
108717,1,employed,0,24217,.79801661
108718,1,student,0,3944,.90088058
108719,1,employed,1,14518,.47409984
108720,1,employed,1,5875,.15188898
108721,1,employed,1,28582,.35970536
108722,1,employed,1,9508,.51259261
108723,1,employed,0,5566,.69665015
108724,1,student,0,0,.99942642
108725,1,employed,1,11268,.91214299
108726,1,employed,1,10534,.85516858
108727,0,employed,1,13127,.52202469
108728,1,retired,0,8885,.2550444
108729,1,employed,1,9720,.023865165
108730,0,student,0,0,.93704325
108731,1,employed,1,17065,.80657148
108732,1,unemployed,0,0,.044398457
108733,1,employed,1,6356,.39694539
108734,1,employed,1,14422,.8691299
108735,1,student,0,6086,.75218809
108736,0,unemployed,1,0,.42543763
108737,0,student,0,26022,.34010631
108738,1,employed,0,8614,.37201938
108739,1,student,0,0,0
108740,1,employed,1,9999,.74748737
108741,1,student,0,0,.86820519
108742,0,student,0,0,.90203792
108743,1,student,0,0,.93176556
108744,1,employed,1,18383,0
108745,1,employed,1,21058,.70643228
108746,1,employed,1,7787,.83817822
108747,1,employed,0,10138,0
108748,1,employed,1,38620,.15332752
108749,1,employed,1,11443,.15558323
108750,1,employed,1,6403,.56171352
108751,1,employed,1,18255,.44786161
108752,1,employed,0,14444,.23805475
108753,0,unemployed,1,0,.64128339
108754,1,unemployed,1,23596,.35358447
108755,0,retired,0,4698,.079065576
108756,0,employed,1,19016,.73065096
108757,1,student,0,0,.84895182
108758,1,employed,1,11480,.25863922
108759,1,employed,1,50962,0
108760,1,student,0,0,.73573178
108761,0,unemployed,1,0,.54080296
108762,1,student,0,4386,.83444053
108763,0,student,1,0,.83598411
108764,1,employed,1,29823,0
108765,1,employed,1,9517,.5311774
108766,0,retired,1,8066,0
108767,1,employed,0,54967,.61429101
108768,1,student,0,0,.76488674
108769,0,student,0,0,.041487109
108770,1,student,0,0,.83917135
108771,1,unemployed,0,89657,.086741552
108772,0,unemployed,1,22683,.31413865
108773,1,employed,0,25900,.51982683
108774,1,unemployed,1,0,0
108775,1,employed,1,6036,.78319472
108776,0,unemployed,1,0,0
108777,1,employed,1,14614,.42929745
108778,0,employed,1,7954,.67933172
108779,1,employed,1,13461,.74257582
108780,0,employed,1,6839,.78599477
108781,1,employed,1,10415,.096299939
108782,0,unemployed,1,10575,.3075645
108783,1,student,0,6159,0
108784,1,employed,1,19817,.11827385
108785,0,unemployed,1,11465,.97806674
108786,0,employed,0,26655,.54959494
108787,1,employed,0,17343,.19811615
108788,1,unemployed,0,0,.55928874
108789,1,employed,1,29320,0
108790,1,student,0,2574,.73877382
108791,1,retired,1,9132,.20623779
108792,0,employed,1,17856,.69842476
108793,1,employed,1,8488,.69891781
108794,1,unemployed,1,0,.57333624
108795,1,employed,1,50898,0
108796,1,employed,1,9820,.26910052
108797,1,student,0,0,.41568655
108798,1,employed,1,57327,.99127376
108799,1,employed,1,23389,.87712812
108800,1,employed,1,14282,0
108801,1,student,0,0,.4352372
108802,1,employed,1,1000000,.72959399
108803,1,employed,1,11133,.47469521
108804,1,student,0,0,.72415394
108805,1,employed,1,11882,.20989946
108806,1,retired,0,13311,.26406628
108807,1,employed,0,10894,.17767897
108808,1,employed,0,54717,.82073057
108809,0,employed,1,38078,.77656096
108810,1,employed,0,28208,.58945417
108811,1,student,0,0,.58166611
108812,1,student,0,10157,.75269479
108813,1,student,0,3235,.57295573
108814,1,unemployed,1,21024,.51489502
108815,0,employed,1,16201,.7813161
108816,0,unemployed,1,7176,.63123143
108817,1,student,0,0,.95699888
108818,1,retired,0,8938,.24199769
108819,0,student,1,0,.87237889
108820,0,retired,1,6755,0
108821,0,employed,1,60354,.47318229
108822,1,employed,1,5981,.57533634
108823,0,student,0,18857,0
108824,1,employed,1,6791,.075630814
108825,1,employed,1,7182,.58081192
108826,1,retired,1,933,.27965349
108827,1,student,0,10697,.8356303
108828,1,unemployed,1,0,.78375441
108829,1,retired,1,7886,.36461559
108830,1,employed,1,16953,.60367715
108831,1,student,0,0,.8535943
108832,0,retired,1,10775,.21301563
108833,0,employed,1,13436,0
108834,1,unemployed,1,57974,.74782592
108835,1,unemployed,1,0,.82348174
108836,1,employed,1,22074,.13342667
108837,1,employed,0,23469,.56897503
108838,1,unemployed,1,13259,.71909362
108839,0,employed,1,13111,.92493594
108840,1,employed,0,39560,0
108841,0,unemployed,1,0,.15579155
108842,1,employed,1,29696,0
108843,0,employed,1,9624,0
108844,0,employed,1,11364,0
108845,1,employed,0,13143,.78485334
108846,0,retired,1,7335,.2907483
108847,1,unemployed,1,25514,0
108848,0,employed,0,11772,.50378686
108849,1,employed,1,32477,0
108850,1,employed,0,7019,.71078342
108851,0,employed,1,20741,.77524775
108852,0,employed,1,7322,.98577309
108853,1,employed,0,9920,.83156008
108854,0,retired,1,7003,.27320209
108855,1,employed,1,10135,.3490673
108856,0,retired,0,3730,.22338533
108857,1,employed,1,8679,0
108858,1,retired,1,5937,0
108859,1,employed,0,6549,.68454015
108860,1,employed,1,13013,0
108861,1,employed,0,5736,.19468042
108862,0,employed,1,6895,.27541175
108863,1,employed,1,15298,0
108864,1,employed,1,13145,0
108865,1,employed,1,10282,.25667369
108866,0,unemployed,1,10533,.53748691
108867,0,retired,1,9242,.26539773
108868,1,retired,0,4846,.13065985
108869,1,student,0,0,.9570576
108870,1,employed,1,14037,.51943934
108871,0,unemployed,0,10804,0
108872,0,student,0,0,.83518404
108873,1,employed,1,5365,.61536443
108874,0,retired,1,5374,0
108875,1,employed,1,6818,.71357995
108876,0,employed,1,13671,.89966553
108877,1,employed,1,7831,0
108878,0,employed,0,34547,.70619833
108879,1,employed,1,10097,0
108880,1,student,0,8078,.96513599
108881,0,employed,1,18243,.10611805
108882,1,student,0,3472,.92050332
108883,1,unemployed,0,10017,0
108884,1,employed,1,26742,.82905132
108885,1,employed,1,6077,.8538838
108886,0,employed,0,12260,.94044173
108887,1,retired,1,4349,.2764414
108888,1,employed,1,8635,0
108889,1,employed,1,10339,.85612893
108890,0,employed,1,14549,.55483693
108891,1,employed,1,27243,0
108892,0,employed,1,25736,0
108893,0,employed,1,4553,0
108894,1,employed,1,132989,0
108895,1,student,0,0,.98938477
108896,0,employed,1,5480,.22705838
108897,0,employed,1,17454,0
108898,0,unemployed,1,0,.18468125
108899,0,employed,1,8577,.52875948
108900,1,student,0,10596,.40760776
108901,1,employed,1,9957,0
108902,0,employed,0,13577,.67297262
108903,1,student,0,0,.83156949
108904,1,employed,1,7526,.60684991
108905,1,student,0,0,.81149828
108906,0,employed,1,9769,.71450043
108907,1,employed,1,65481,.30898935
108908,0,student,0,9745,.94050598
108909,1,employed,1,8840,.78679931
108910,1,unemployed,1,0,.26236868
108911,1,employed,1,71496,.55258155
108912,1,student,0,11728,0
108913,0,retired,0,14505,.25659454
108914,0,retired,1,128615,0
108915,0,student,0,0,.75515598
108916,1,employed,0,12483,.57929105
108917,0,employed,0,13081,.87693024
108918,1,retired,0,7953,.038282655
108919,0,employed,1,5426,.20649531
108920,1,employed,1,45036,.51454276
108921,1,employed,1,7867,0
108922,0,employed,1,41026,0
108923,0,student,0,25943,.97834718
108924,1,employed,1,10779,.89801997
108925,0,student,0,43417,.80216455
108926,1,unemployed,0,0,0
108927,1,employed,1,20538,.074359305
108928,0,employed,0,9654,.62777078
108929,1,student,0,0,.3207376
108930,1,employed,1,12153,0
108931,1,student,0,0,.39727139
108932,1,employed,1,10200,.5295589
108933,1,employed,0,11497,.20731179
108934,1,student,0,0,.83713031
108935,0,employed,1,25312,.79526824
108936,1,unemployed,0,28557,.70775002
108937,1,employed,1,17905,.52435964
108938,0,retired,1,3573,0
108939,1,employed,1,15812,.15000072
108940,1,student,0,17255,.43728727
108941,1,student,0,0,.14328182
108942,1,employed,1,8250,.055191811
108943,1,employed,0,26652,0
108944,1,unemployed,0,9789,.035937116
108945,1,employed,1,9879,0
108946,1,employed,1,11105,.0079107517
108947,1,student,1,34368,0
108948,0,student,0,0,.74518323
108949,1,unemployed,0,46782,0
108950,1,unemployed,1,0,0
108951,0,unemployed,1,0,0
108952,1,unemployed,1,36577,0
108953,1,employed,1,52066,.082154237
108954,1,retired,1,6832,.33779564
108955,1,student,0,36446,.42568246
108956,1,student,0,0,.47023588
108957,1,employed,1,20141,.32125157
108958,1,unemployed,0,0,.90555751
108959,1,employed,1,10342,0
108960,1,employed,1,6474,0
108961,1,student,0,3736,.74347007
108962,1,employed,0,22528,.33774769
108963,1,employed,1,36190,.4994328
108964,1,unemployed,1,0,0
108965,1,employed,0,14745,0
108966,1,employed,1,11758,0
